website,link,header,time,year,month,day,hour,minute,second
YouTube,https://www.youtube.com/watch?v=-LDq5j6WCd4,https://www.youtube.com/watch?v=-LDq5j6WCd,"Apr 30, 2018, 4:49:15 AM EDT",2018,4,30,4,49,15
YouTube,,Watched a video that has been removed,"Apr 30, 2018, 4:48:24 AM EDT",2018,4,30,4,48,24
YouTube,https://www.youtube.com/watch?v=IX8caE5k_iM,海賊王專題#69: 從蛋糕島到和之國outlooker外行員,"Apr 30, 2018, 1:10:27 AM EDT",2018,4,30,1,10,27
YouTube,https://www.youtube.com/watch?v=wG_gJ5PuFfg,海賊王專題#70: 902話蛋糕島的落幕 為了雷玖為了甚平outlooker外行員,"Apr 30, 2018, 1:05:19 AM EDT",2018,4,30,1,5,19
YouTube,https://www.youtube.com/watch?v=lCDdZLhTYOQ,海賊王專題#71: 15億的超級海賊 第五皇路飛outlooker外行員,"Apr 30, 2018, 1:00:59 AM EDT",2018,4,30,1,0,59
YouTube,https://www.youtube.com/watch?v=3FkaEHE38jc,海賊王專題#2：十大海軍outlooker外行員,"Apr 30, 2018, 1:00:49 AM EDT",2018,4,30,1,0,49
YouTube,https://www.youtube.com/results?search_query=%E8%88%AA%E6%B5%B7%E5%91%98,航海员,"Apr 30, 2018, 1:00:46 AM EDT",2018,4,30,1,0,46
YouTube,https://www.youtube.com/watch?v=XY0tekUC1CU,海賊王903話：巴托和卡文迪許爆料路飛軍力！白鬍子二世出現報紙的背面！【最強動漫】最強動漫,"Apr 30, 2018, 12:59:02 AM EDT",2018,4,30,12,59,2
YouTube,https://www.youtube.com/watch?v=y-YtRsqlLqo,【海賊王903話分析 : 海上風來，前路無限 (中文字幕 cc)【海賊王】 Official ☠️💀🙀😈👽👿🗡️😱🗡️😱🚫🚫🚫🚫🗡️海賊王 Official,"Apr 30, 2018, 12:58:54 AM EDT",2018,4,30,12,58,54
YouTube,https://www.youtube.com/watch?v=dj5BEoLxAbQ,The Amazing World of Gumball | Shopping Surprise | Cartoon NetworkCartoon Network UK,"Apr 30, 2018, 12:58:45 AM EDT",2018,4,30,12,58,45
YouTube,https://www.youtube.com/watch?v=Y45ZqPoCKKM,https://www.youtube.com/watch?v=Y45ZqPoCKK,"Apr 30, 2018, 12:57:06 AM EDT",2018,4,30,12,57,6
YouTube,https://www.youtube.com/watch?v=yLj9vzK4K-I,THE NEXT PIRATE KING CONFIRMED! | BIG NEWS! (One Piece)FlyingPandaTV / One Piece Theories,"Apr 30, 2018, 12:56:29 AM EDT",2018,4,30,12,56,29
YouTube,https://www.youtube.com/results?search_query=%E9%A2%86%E8%88%AA%E5%91%98,领航员,"Apr 30, 2018, 12:56:17 AM EDT",2018,4,30,12,56,17
YouTube,https://www.youtube.com/watch?v=nm57SAAxVAs,"Did Luffy Deserve His Bounty? ""Fake News"" Morgans? - One Piece (Chapter 903+)Black Leg VinSmoke","Apr 30, 2018, 12:55:38 AM EDT",2018,4,30,12,55,38
YouTube,https://www.youtube.com/watch?v=mWgkl5fAgB4,凯米非要去问索隆，气到索隆差点进入阿修罗模式海贼王 Let's go,"Apr 30, 2018, 12:50:30 AM EDT",2018,4,30,12,50,30
YouTube,https://www.youtube.com/watch?v=IN8U_UMMTRM,https://www.youtube.com/watch?v=IN8U_UMMTR,"Apr 30, 2018, 12:49:28 AM EDT",2018,4,30,12,49,28
YouTube,https://www.youtube.com/watch?v=6lgrW9Koj48,https://www.youtube.com/watch?v=6lgrW9Koj,"Apr 30, 2018, 12:47:15 AM EDT",2018,4,30,12,47,15
YouTube,https://www.youtube.com/watch?v=o9I6wEiFl0E,https://www.youtube.com/watch?v=o9I6wEiFl,"Apr 30, 2018, 12:46:36 AM EDT",2018,4,30,12,46,36
YouTube,https://www.youtube.com/watch?v=48YWP__n6Ko,https://www.youtube.com/watch?v=48YWP__n6Ko,"Apr 30, 2018, 12:46:26 AM EDT",2018,4,30,12,46,26
YouTube,https://www.youtube.com/watch?v=3fykovQLrRo,https://www.youtube.com/watch?v=3fykovQLrRo,"Apr 30, 2018, 12:43:09 AM EDT",2018,4,30,12,43,9
YouTube,https://www.youtube.com/watch?v=JzD8ioNhqiI,https://www.youtube.com/watch?v=JzD8ioNhqiI,"Apr 30, 2018, 12:39:42 AM EDT",2018,4,30,12,39,42
YouTube,https://www.youtube.com/watch?v=nsamwGZFMv0,【航海王833】路飛 爽快的回應大媽 BIG MOM，貝基崩壞Yong Cheng,"Apr 30, 2018, 12:38:22 AM EDT",2018,4,30,12,38,22
YouTube,https://www.youtube.com/watch?v=39N5LAIUZcg,"【航海王834】布魯克來搞笑的，草帽海賊團""幽默""的存在Yong Cheng","Apr 30, 2018, 12:36:20 AM EDT",2018,4,30,12,36,20
YouTube,https://www.youtube.com/watch?v=jIxIWv3Ab7Q,"【航海王834】貝基反抗卡塔庫栗，說了經典名詞，""帥""一個字形容他！Yong Cheng","Apr 30, 2018, 12:33:22 AM EDT",2018,4,30,12,33,22
YouTube,https://www.youtube.com/watch?v=MVqNqEfKP_U,【航海王834】傑爾馬三兄弟對死亡無恐懼，都怪珈治把他們的感情基因拿掉Yong Cheng,"Apr 30, 2018, 12:30:06 AM EDT",2018,4,30,12,30,6
YouTube,https://www.youtube.com/watch?v=Rv3v7ZfYp-g,Top 10 Famous Penalty Kicks ● Impossible To ForgetJackieMT 2nd,"Apr 30, 2018, 12:29:35 AM EDT",2018,4,30,12,29,35
YouTube,https://www.youtube.com/watch?v=ZdWxS0KOlyo,https://www.youtube.com/watch?v=ZdWxS0KOlyo,"Apr 30, 2018, 12:09:04 AM EDT",2018,4,30,12,9,4
YouTube,https://www.youtube.com/watch?v=tePiby0GUzA,Gon vs Genthru | English DubGOT-two,"Apr 29, 2018, 11:57:38 PM EDT",2018,4,29,23,57,38
YouTube,https://www.youtube.com/watch?v=SxoVAC-HNN8,Killua vs Sub | Hunter x Hunter 2011 English Dubbedアニメ ビデオChrollo Lucilfe,"Apr 29, 2018, 11:55:06 PM EDT",2018,4,29,23,55,6
YouTube,https://www.youtube.com/watch?v=e2oehQk6buQ,"Hunter X Hunter: Biscuit ""Bisky"" Krueger True Form Against Bara of the Bombers (English Dub)DforDange","Apr 29, 2018, 11:52:35 PM EDT",2018,4,29,23,52,35
YouTube,https://www.youtube.com/watch?v=K6soshCDlfk,The Amazing World of Gumball-The Anybody Episode (Clip) Clayton's Master of Disguise [1080pHD]uberdude,"Apr 29, 2018, 11:52:16 PM EDT",2018,4,29,23,52,16
YouTube,https://www.youtube.com/watch?v=WVyOjQM3bkU,Funny Cartoon Animation for Children & Kids #18 - Cartoon ZoneCartoon Zone,"Apr 29, 2018, 9:19:48 PM EDT",2018,4,29,21,19,48
YouTube,https://www.youtube.com/watch?v=Fr4W5mW5W_4,The Amazing World of Gumball | Mr. Small Embraces Nature | Cartoon NetworkCartoon Network,"Apr 29, 2018, 9:18:51 PM EDT",2018,4,29,21,18,51
YouTube,https://www.youtube.com/results?search_query=the+amazing+world+of+gumball,the amazing world of gumball,"Apr 29, 2018, 9:18:47 PM EDT",2018,4,29,21,18,47
YouTube,https://www.youtube.com/results?search_query=the+amazing,the amazing,"Apr 29, 2018, 9:18:37 PM EDT",2018,4,29,21,18,37
YouTube,https://www.youtube.com/watch?v=wn1cyqj9koQ,Renegades by X Ambassadors // Cover by Cole ThannischInterscope Covers,"Apr 28, 2018, 7:07:49 PM EDT",2018,4,28,19,7,49
YouTube,https://www.youtube.com/watch?v=mxJjR_qxRs4,【七大罪】團長梅裏奧達斯的神器：失蹤的大劍!七人傳奇#23七原罪【他她TV IN JAPAN】漫畫+動畫解析他她TV/IN JAPAN,"Apr 28, 2018, 7:05:32 PM EDT",2018,4,28,19,5,32
YouTube,https://www.youtube.com/watch?v=UuYiGvCjqro,https://www.youtube.com/watch?v=UuYiGvCjqro,"Apr 28, 2018, 7:04:55 PM EDT",2018,4,28,19,4,55
YouTube,https://www.youtube.com/watch?v=otJcA4FHCDo,全職獵人 奇犽的二哥原來除了造炸彈還是電腦高手 但懼怕奇犽琪漫阁,"Apr 28, 2018, 7:03:19 PM EDT",2018,4,28,19,3,19
YouTube,https://www.youtube.com/watch?v=9uTERJI7JDQ,海賊王！克比2年大變化！如同卡普的接班人！【最強動漫】最強動漫,"Apr 28, 2018, 7:03:11 PM EDT",2018,4,28,19,3,11
YouTube,https://www.youtube.com/watch?v=pcZE39FELEs,海賊王903話！路飛賞金飆升15億， 3大危機將降臨！【最強動漫】最強動漫,"Apr 28, 2018, 7:03:02 PM EDT",2018,4,28,19,3,2
YouTube,https://www.youtube.com/watch?v=oL8vxBh9hSE,The Best Spray Combos #2 [Overwatch]CryBox7 Overwatch,"Apr 28, 2018, 6:59:58 PM EDT",2018,4,28,18,59,58
YouTube,https://www.youtube.com/watch?v=g-wCpEZBEdw,看懂了这个，你再去炒股；股市暴跌，为啥散户炒股票总赔钱？李永乐老师用数学告诉你！（2018最新）李永乐老师,"Apr 28, 2018, 6:53:29 PM EDT",2018,4,28,18,53,29
YouTube,,Watched a video that has been removed,"Apr 28, 2018, 6:53:15 PM EDT",2018,4,28,18,53,15
YouTube,https://www.youtube.com/watch?v=7MFly82e46Q,中兴禁令之芯片为什么这么难做？芯片的基本原理是什么？李永乐老师带你了解！（2018最新）李永乐老师,"Apr 28, 2018, 6:52:16 PM EDT",2018,4,28,18,52,16
YouTube,https://www.youtube.com/watch?v=LaaIjyIScxM,https://www.youtube.com/watch?v=LaaIjyIScx,"Apr 28, 2018, 6:51:02 PM EDT",2018,4,28,18,51,2
YouTube,https://www.youtube.com/watch?v=tcO-tmSvwi0,Case of the Blues-Abraham Laboriel.movBoyd Matson,"Apr 28, 2018, 5:12:20 PM EDT",2018,4,28,17,12,20
YouTube,https://www.youtube.com/watch?v=8KU5keZlQ6k,The Bass Walk: Abraham LaborielBoyd Matson,"Apr 28, 2018, 5:04:55 PM EDT",2018,4,28,17,4,55
YouTube,https://www.youtube.com/watch?v=3V2MM9yZfdw,Solo Bass Master Aram BedrosianBassTheWorld.com,"Apr 28, 2018, 5:02:26 PM EDT",2018,4,28,17,2,26
YouTube,https://www.youtube.com/watch?v=aO96dHW091E,https://www.youtube.com/watch?v=aO96dHW09,"Apr 28, 2018, 5:02:08 PM EDT",2018,4,28,17,2,8
YouTube,https://www.youtube.com/watch?v=Kh7j4cm7ZHk,89年小夥為中國首富做了5場晚宴，雅到極致！一条,"Apr 28, 2018, 4:57:27 PM EDT",2018,4,28,16,57,27
YouTube,https://www.youtube.com/watch?v=g9C2T2pvjcI,"【海賊王】903話 : 第五皇 ,路飛把自己的新賞金看成降至1.5億，哭了 (中文字幕 cc)【海賊王】Official 😑🤨😥😪😩😖😑😖😅😄🤔🤨海賊王 Official","Apr 28, 2018, 4:56:21 PM EDT",2018,4,28,16,56,21
YouTube,https://www.youtube.com/watch?v=GrInoyygCH0,海賊王903話！路飛15億賞金，四皇各自都說出了看法！【最強動漫】最強動漫,"Apr 28, 2018, 4:56:12 PM EDT",2018,4,28,16,56,12
YouTube,https://www.youtube.com/watch?v=iyT73OVzR0Y,Big Mom Vs. Pirate Ship! - One Piece 828 Eng Sub HDAnime Hype,"Apr 28, 2018, 4:55:12 PM EDT",2018,4,28,16,55,12
YouTube,https://www.youtube.com/watch?v=90yVpmcOusE,宪法刚刚修改完 网上就流传出任志强粗口炮轰宪法的视频中国解局,"Apr 28, 2018, 4:50:35 PM EDT",2018,4,28,16,50,35
YouTube,https://www.youtube.com/watch?v=8PlmnSH6xQw,https://www.youtube.com/watch?v=8PlmnSH6xQw,"Apr 28, 2018, 4:50:29 PM EDT",2018,4,28,16,50,29
YouTube,https://www.youtube.com/watch?v=rMenCU9g7U8,https://www.youtube.com/watch?v=rMenCU9g7U,"Apr 28, 2018, 4:50:14 PM EDT",2018,4,28,16,50,14
YouTube,https://www.youtube.com/watch?v=w58j2gevDHM,《野蛮先生》第二季 第02期：袁腾飞谈战斗民族鼹鼠传媒 - 官方频道,"Apr 28, 2018, 4:48:14 PM EDT",2018,4,28,16,48,14
YouTube,https://www.youtube.com/watch?v=W7rOOauRkfo,袁腾飞评价意大利  穷光蛋 大哥我又陷了 快来救我  爆笑 2015teddy,"Apr 28, 2018, 4:31:34 PM EDT",2018,4,28,16,31,34
YouTube,https://www.youtube.com/watch?v=fW242Y4ju9c,https://www.youtube.com/watch?v=fW242Y4ju9c,"Apr 28, 2018, 4:31:22 PM EDT",2018,4,28,16,31,22
YouTube,https://www.youtube.com/watch?v=noEg65GBnV0,https://www.youtube.com/watch?v=noEg65GBnV,"Apr 28, 2018, 4:16:28 PM EDT",2018,4,28,16,16,28
YouTube,https://www.youtube.com/watch?v=Yp698Gto9zI,全職獵人新舊版到底差在哪裡大解析-天空鬥技場篇我是R,"Apr 28, 2018, 4:16:07 PM EDT",2018,4,28,16,16,7
YouTube,https://www.youtube.com/watch?v=Dqz11B2eZjg,https://www.youtube.com/watch?v=Dqz11B2eZjg,"Apr 28, 2018, 4:15:05 PM EDT",2018,4,28,16,15,5
YouTube,https://www.youtube.com/watch?v=mWrE-PmxK9E,https://www.youtube.com/watch?v=mWrE-PmxK9,"Apr 28, 2018, 11:14:48 AM EDT",2018,4,28,11,14,48
YouTube,https://www.youtube.com/watch?v=yqU8QSiGrWs,【一席】陈晓卿：再给大家看一个更邪性的[看理想] - 陈丹青 梁文道 马世芳 带你看见另一种可能,"Apr 28, 2018, 11:14:33 AM EDT",2018,4,28,11,14,33
YouTube,https://www.youtube.com/watch?v=2xr4I6SJH6E,The Strokes - Reptilia (Bass Cover) (Play Along Tabs In Video)CoverSolutions,"Apr 28, 2018, 11:14:19 AM EDT",2018,4,28,11,14,19
YouTube,https://www.youtube.com/watch?v=AdgQkCEX7lk,汪峰《忘了我》 - 单曲纯享《歌手2018》第10期 Singer 2018【歌手官方频道】歌手官方音乐频道 SINGER,"Apr 28, 2018, 11:10:51 AM EDT",2018,4,28,11,10,51
YouTube,https://www.youtube.com/watch?v=4K8VEYHqdy0,Fly Me to The Moon - Sungha JungSungha Jung,"Apr 28, 2018, 11:10:15 AM EDT",2018,4,28,11,10,15
YouTube,https://www.youtube.com/watch?v=dXq1JDKudgM,Troye Sivan - for him. (Live on the Honda Stage at the iHeartRadio Theater LA)TroyeSivanVEVO,"Apr 28, 2018, 11:08:01 AM EDT",2018,4,28,11,8,1
YouTube,https://www.youtube.com/watch?v=VtE8INjlo0Y,Izuku Vs Muscular - Boku no Hero Academia Season 3 Episode 4Anime Regent,"Apr 28, 2018, 11:04:27 AM EDT",2018,4,28,11,4,27
YouTube,https://www.youtube.com/watch?v=QFab8kdFQuM,https://www.youtube.com/watch?v=QFab8kdFQu,"Apr 28, 2018, 11:04:19 AM EDT",2018,4,28,11,4,19
YouTube,https://www.youtube.com/watch?v=J2-gL2w0ORU,https://www.youtube.com/watch?v=J2-gL2w0ORU,"Apr 28, 2018, 11:01:57 AM EDT",2018,4,28,11,1,57
YouTube,https://www.youtube.com/watch?v=9u_m1jD0-6Y,Top 10 Character Introductions in Anime [60FPS]ViniiTube,"Apr 28, 2018, 11:01:34 AM EDT",2018,4,28,11,1,34
YouTube,https://www.youtube.com/watch?v=_HkfsVPKe_s,【書齋夜話】之79：从内涵段子的被封谈起。。。（2018-4-15）書齋夜話,"Apr 28, 2018, 1:53:46 AM EDT",2018,4,28,1,53,46
YouTube,https://www.youtube.com/watch?v=lpKNLrDTCAw,【書齋夜話】之80：中兴脱了习近平的底裤（2018-4-22）書齋夜話,"Apr 28, 2018, 1:18:32 AM EDT",2018,4,28,1,18,32
YouTube,https://www.youtube.com/watch?v=c7jr3H7Ts9c,"习近平""连让三城""，川普贸易谈判“得寸进尺”？（20180425第360期）-Wen Zhao Official文昭談古論今","Apr 28, 2018, 12:58:35 AM EDT",2018,4,28,12,58,35
YouTube,https://www.youtube.com/watch?v=qmftpdVN020,《板门店宣言》来啦！一个”突破“与金正恩挖的坑（20180427第361期）-Wen Zhao Official文昭談古論今,"Apr 28, 2018, 12:39:32 AM EDT",2018,4,28,12,39,32
YouTube,https://www.youtube.com/watch?v=d9sI4pvlLGQ,https://www.youtube.com/watch?v=d9sI4pvlLGQ,"Apr 27, 2018, 9:52:00 PM EDT",2018,4,27,21,52,0
YouTube,https://www.youtube.com/watch?v=Pg-46zbnwDc,Escanor Vs Galand & Merascylla / Episode 14 - Nanatsu no Taizai: Imashime no Fukkatsu AMVSlayer AMV 夢,"Apr 27, 2018, 9:49:02 PM EDT",2018,4,27,21,49,2
YouTube,https://www.youtube.com/watch?v=MqB_fxB8eLA,Nanatsu no Taizai: Imashime no Fukkatsu「AMV」- PrismDakeAMV,"Apr 27, 2018, 9:47:58 PM EDT",2018,4,27,21,47,58
YouTube,https://www.youtube.com/watch?v=mOdfJij0qJE,https://www.youtube.com/watch?v=mOdfJij0qJ,"Apr 27, 2018, 9:45:24 PM EDT",2018,4,27,21,45,24
YouTube,https://www.youtube.com/watch?v=rfQ6BJyvWq4,https://www.youtube.com/watch?v=rfQ6BJyvWq,"Apr 27, 2018, 9:44:06 PM EDT",2018,4,27,21,44,6
YouTube,https://www.youtube.com/watch?v=eFOM6P23xaw,幻影旅團唯一一次全員集體行動 團長簡直帥呆了琪漫阁,"Apr 27, 2018, 9:43:10 PM EDT",2018,4,27,21,43,10
YouTube,https://www.youtube.com/watch?v=G72qRWSt0e0,The Amazing World of Gumball | Puppets Shorts Compilation | Cartoon NetworkCartoon Network UK,"Apr 27, 2018, 9:42:37 PM EDT",2018,4,27,21,42,37
YouTube,https://www.youtube.com/watch?v=Fr4W5mW5W_4,The Amazing World of Gumball | Mr. Small Embraces Nature | Cartoon NetworkCartoon Network,"Apr 27, 2018, 9:39:49 PM EDT",2018,4,27,21,39,49
YouTube,https://www.youtube.com/watch?v=j-0-fz9aX0Y,小滴【獵人】幻影旅團 呆萌女孩 Shizuku有福星球,"Apr 27, 2018, 9:39:43 PM EDT",2018,4,27,21,39,43
YouTube,https://www.youtube.com/watch?v=-3UZVQlfqMY,俠客【獵人】幻影旅團 攜帶他人的命運 Shalnark有福星球,"Apr 27, 2018, 9:36:32 PM EDT",2018,4,27,21,36,32
YouTube,https://www.youtube.com/watch?v=MKK9JUWDU1Q,Fly Me To The Moon - Frank Sinatra [Cover] by Julien MuellerJulien Muelle,"Apr 27, 2018, 10:36:28 AM EDT",2018,4,27,10,36,28
YouTube,https://www.youtube.com/watch?v=9sHS4O1uVN0,Close To You - The Carpenters [Cover] by Julien MuellerJulien Muelle,"Apr 27, 2018, 10:33:43 AM EDT",2018,4,27,10,33,43
YouTube,https://www.youtube.com/watch?v=L9Xdgp6Vpwg,狮子合唱团《我们的爱》 -单曲纯享《歌手2018》EP14 Singer 2018【歌手官方频道】歌手官方音乐频道 SINGER,"Apr 27, 2018, 12:40:33 AM EDT",2018,4,27,12,40,33
YouTube,https://www.youtube.com/watch?v=WMEgRputER8,华晨宇《微光》 -单曲纯享《歌手2018》EP14 Singer 2018【歌手官方频道】歌手官方音乐频道 SINGER,"Apr 27, 2018, 12:39:33 AM EDT",2018,4,27,12,39,33
YouTube,https://www.youtube.com/watch?v=mAZSVzD9jHU,The Amazing World of Gumball - Banana Joe's Lightsaberfirst last,"Apr 27, 2018, 12:39:07 AM EDT",2018,4,27,12,39,7
YouTube,https://www.youtube.com/watch?v=eKfixH6OXU0,獵人-奇犽第二次獵人考試  【一個人打趴1488人】直接通過 超過癮哈哈鯨魚島姐姐,"Apr 27, 2018, 12:37:31 AM EDT",2018,4,27,12,37,31
YouTube,https://www.youtube.com/watch?v=UPn4SNrc_GA,【新版獵人】裝逼必須死 奇犽小傑在天空鬥技場 解決小嘍囉片段!!!Bobo Clixin,"Apr 27, 2018, 12:35:33 AM EDT",2018,4,27,12,35,33
YouTube,https://www.youtube.com/watch?v=ptPcEkDZ_DE,汪峰《下坠》-单曲纯享《歌手2018》第3期 Singer2018【歌手官方频道】歌手官方音乐频道 SINGER,"Apr 26, 2018, 4:10:40 PM EDT",2018,4,26,16,10,40
YouTube,https://www.youtube.com/watch?v=rIOG68IlWSo,李泉《我要我们在一起》- 个人精华《歌手2018》第3期 Singer2018【歌手官方频道】歌手官方音乐频道 SINGER,"Apr 26, 2018, 4:05:23 PM EDT",2018,4,26,16,5,23
YouTube,https://www.youtube.com/watch?v=svGq1L5R88w,李泉《Sunny II》-单曲纯享《歌手2018》EP12 Singer 2018【歌手官方频道】歌手官方音乐频道 SINGER,"Apr 26, 2018, 4:05:18 PM EDT",2018,4,26,16,5,18
YouTube,https://www.youtube.com/watch?v=ik8LF55v8Y4,汪峰《空空如也》 -单曲纯享《歌手2018》第11期 Singer 2018【歌手官方频道】歌手官方音乐频道 SINGER,"Apr 26, 2018, 4:04:19 PM EDT",2018,4,26,16,4,19
YouTube,https://www.youtube.com/watch?v=6sAbH_ojIwQ,华晨宇《山海》 - 单曲纯享《歌手2018》第9期 Singer 2018【歌手官方频道】歌手官方音乐频道 SINGER,"Apr 26, 2018, 3:58:41 PM EDT",2018,4,26,15,58,41
YouTube,https://www.youtube.com/watch?v=PTPa8LWWNJk,华晨宇《呐喊》-单曲纯享《歌手2018》EP13 Singer 2018【歌手官方频道】歌手官方音乐频道 SINGER,"Apr 26, 2018, 3:48:18 PM EDT",2018,4,26,15,48,18
YouTube,https://www.youtube.com/watch?v=8GmYYyzT_Rs,梁博《男孩》返场为爱开唱-《歌手2017》第10期 单曲The Singer【我是歌手官方频道】歌手官方音乐频道 SINGER,"Apr 26, 2018, 3:43:01 PM EDT",2018,4,26,15,43,1
YouTube,https://www.youtube.com/watch?v=rFsPvVLofPw,《我想和你唱》第三季4月27日看点：蔡依林我想和你唱 准备好接电话了吗？ Come Sing with Me 3【歌手官方音乐频道】歌手官方音乐频道 SINGER,"Apr 26, 2018, 3:42:46 PM EDT",2018,4,26,15,42,46
YouTube,https://www.youtube.com/watch?v=yBG62sN46Ic,「我非常緊」要價一次10萬！已更新更精彩玩完整版！雷敏敏,"Apr 26, 2018, 3:39:17 PM EDT",2018,4,26,15,39,17
YouTube,https://www.youtube.com/watch?v=_3AnaPkNnTI,【牛叔】打败三体荣获星云奖的《湮灭》到底讲的是什么？牛叔说电影,"Apr 26, 2018, 3:39:00 PM EDT",2018,4,26,15,39,0
YouTube,https://www.youtube.com/watch?v=SZXVxldaXHk,【獵人】幻影旅團入團規則之謎阿後G,"Apr 26, 2018, 3:36:25 PM EDT",2018,4,26,15,36,25
YouTube,https://www.youtube.com/watch?v=K7v5xUnKutU,西索陷害伊爾彌 為了救奇犽Virocy,"Apr 26, 2018, 1:04:20 AM EDT",2018,4,26,1,4,20
YouTube,https://www.youtube.com/watch?v=XB_AW5WTroM,https://www.youtube.com/watch?v=XB_AW5WTro,"Apr 26, 2018, 1:02:03 AM EDT",2018,4,26,1,2,3
YouTube,https://www.youtube.com/watch?v=2OMpNhoxTPw,https://www.youtube.com/watch?v=2OMpNhoxTPw,"Apr 26, 2018, 1:01:46 AM EDT",2018,4,26,1,1,46
YouTube,,Watched a video that has been removed,"Apr 26, 2018, 1:00:18 AM EDT",2018,4,26,1,0,18
YouTube,https://www.youtube.com/watch?v=o3ZA0CEip4k,NO MERCY (OVERWATCH ANIMATION)dopatwo,"Apr 26, 2018, 12:57:11 AM EDT",2018,4,26,12,57,11
YouTube,https://www.youtube.com/watch?v=SFwoJRoKh68,https://www.youtube.com/watch?v=SFwoJRoKh,"Apr 26, 2018, 12:56:09 AM EDT",2018,4,26,12,56,9
YouTube,https://www.youtube.com/watch?v=5HPjg30WOtU,https://www.youtube.com/watch?v=5HPjg30WOtU,"Apr 26, 2018, 12:54:17 AM EDT",2018,4,26,12,54,17
YouTube,https://www.youtube.com/watch?v=0SEowwC9XAQ,https://www.youtube.com/watch?v=0SEowwC9XAQ,"Apr 25, 2018, 2:22:38 PM EDT",2018,4,25,14,22,38
YouTube,https://www.youtube.com/watch?v=3GhLDJ-XR2E,暗黑大陸【獵人】十二支/比洋德/卡丁帝國 複雜劇情總整理 第二集有福星球,"Apr 25, 2018, 2:22:17 PM EDT",2018,4,25,14,22,17
YouTube,https://www.youtube.com/watch?v=Yp2JpX8oKAU,獵人【HUNTER×HUNTER】黑暗大陸篇-五大災難(上篇)阿後G,"Apr 25, 2018, 2:22:14 PM EDT",2018,4,25,14,22,14
YouTube,https://www.youtube.com/watch?v=RgK1UJEdXqY,暗黑大陸【獵人】快速了解暗黑大陸是什麼地方 災厄與希望 第一集有福星球,"Apr 25, 2018, 2:21:18 PM EDT",2018,4,25,14,21,18
YouTube,https://www.youtube.com/watch?v=65aGl7wEAyQ,瑪奇【獵人】幻影旅團 冷豔女殺手 Machi有福星球,"Apr 25, 2018, 2:16:36 PM EDT",2018,4,25,14,16,36
YouTube,https://www.youtube.com/watch?v=0fEoYGuBKpg,秀托【獵人】操作系UMA獵人 嵌合蟻討伐隊 Shoot McMahon有福星球,"Apr 25, 2018, 2:13:40 PM EDT",2018,4,25,14,13,40
YouTube,https://www.youtube.com/watch?v=u3qZSNLCaUU,諾布【獵人】在下諾布 有何貴幹 Knov有福星球,"Apr 25, 2018, 2:08:53 PM EDT",2018,4,25,14,8,53
YouTube,https://www.youtube.com/watch?v=VNGeMs5bbKE,富蘭克林【獵人】探討「制約與誓約」以及放出系能力 幻影旅團 Franklin有福星球,"Apr 25, 2018, 2:06:17 PM EDT",2018,4,25,14,6,17
YouTube,https://www.youtube.com/watch?v=mKisC7ZmWLw,庫嗶【獵人】幻影旅團 神的左手惡魔的右手 Colhtophy有福星球,"Apr 25, 2018, 2:03:31 PM EDT",2018,4,25,14,3,31
YouTube,https://www.youtube.com/watch?v=J1fLz6HaUEc,飛坦【獵人】幻影旅團 罪無可赦之人 Feitan有福星球,"Apr 25, 2018, 1:59:16 PM EDT",2018,4,25,13,59,16
YouTube,https://www.youtube.com/watch?v=y19TECFD_l4,芬克斯【獵人】幻影旅團 一擊斃殺 Phinks有福星球,"Apr 25, 2018, 1:56:16 PM EDT",2018,4,25,13,56,16
YouTube,https://www.youtube.com/watch?v=K9TmARhZ7Us,Gumball NEW | The Singing | Cartoon NetworkThe Amazing World of Gumball,"Apr 25, 2018, 1:51:17 PM EDT",2018,4,25,13,51,17
YouTube,https://www.youtube.com/watch?v=EhwqBGbbpbU,https://www.youtube.com/watch?v=EhwqBGbbpbU,"Apr 25, 2018, 1:51:01 PM EDT",2018,4,25,13,51,1
YouTube,,Watched a video that has been removed,"Apr 25, 2018, 1:49:52 PM EDT",2018,4,25,13,49,52
YouTube,https://www.youtube.com/watch?v=jgIh-wypkz0,不死鳥.馬爾科 vs 卡普和原海軍三大將 !!Nima AMV,"Apr 25, 2018, 1:46:43 PM EDT",2018,4,25,13,46,43
YouTube,https://www.youtube.com/watch?v=6sAbH_ojIwQ,华晨宇《山海》 - 单曲纯享《歌手2018》第9期 Singer 2018【歌手官方频道】歌手官方音乐频道 SINGER,"Apr 25, 2018, 12:55:39 PM EDT",2018,4,25,24,55,39
YouTube,https://www.youtube.com/watch?v=_ZjwjxVJc4k,赵雷《三十岁的女人》道尽无奈与温柔 -《歌手2017》第6期 单曲The Singer【我是歌手官方频道】歌手官方音乐频道 SINGER,"Apr 25, 2018, 12:47:29 PM EDT",2018,4,25,24,47,29
YouTube,https://www.youtube.com/watch?v=Z82kpOCHEPs,音乐圈的清流！赵雷质朴演绎《成都》掀起清新民谣风 -《歌手2017》第3期 单曲The Singer【我是歌手官方频道】歌手官方音乐频道 SINGER,"Apr 25, 2018, 12:45:02 PM EDT",2018,4,25,24,45,2
YouTube,https://www.youtube.com/watch?v=in26D2ZNQ6g,岳昕挑战北京大学引爆网络，该争与不该争的“民主”（20180424第359期）-Wen Zhao Official文昭談古論今,"Apr 25, 2018, 12:29:53 PM EDT",2018,4,25,24,29,53
